"employee_id","absence_date","absence_type","absence_hours","paid_unpaid","department","manager"
"BLD-100034","2025-04-03","Unplanned","8","Unpaid","Procurement","Santosh Baig"
"BLD-100035","2023-06-17","Sick","8","Paid","People & Culture","Waleed Rai"
"BLD-100035","2023-01-09","Unplanned","8","Unpaid","People & Culture","Waleed Rai"
"BLD-100035","2023-07-16","Sick","8","Paid","People & Culture","Waleed Rai"
"BLD-100036","2024-01-11","Unplanned","8","Unpaid","Production","Yousef Al-Attiyah"
"BLD-100036","2024-05-29","Sick","8","Paid","Production","Yousef Al-Attiyah"
"BLD-100036","2024-03-28","Unplanned","8","Unpaid","Production","Yousef Al-Attiyah"
"BLD-100036","2024-07-20","Late","3","Paid","Production","Yousef Al-Attiyah"
"BLD-100036","2024-09-16","Late","3","Unpaid","Production","Yousef Al-Attiyah"
"BLD-100036","2025-08-06","Sick","8","Paid","Production","Yousef Al-Attiyah"
"BLD-100036","2023-01-04","Unplanned","8","Paid","Production","Yousef Al-Attiyah"
"BLD-100036","2023-08-13","Other","8","Paid","Production","Yousef Al-Attiyah"
"BLD-100036","2025-06-01","Late","3","Paid","Production","Yousef Al-Attiyah"
"BLD-100037","2024-07-23","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-08-01","Unplanned","8","Unpaid","People & Culture","Sara Santos"
"BLD-100037","2024-05-17","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-04-10","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2023-12-28","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-01-28","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2023-11-03","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-11-12","Other","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2023-07-17","Late","1","Unpaid","People & Culture","Sara Santos"
"BLD-100037","2023-12-09","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2023-10-05","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-04-21","Unplanned","8","Paid","People & Culture","Sara Santos"
"BLD-100037","2024-06-03","Sick","8","Paid","People & Culture","Sara Santos"
"BLD-100038","2024-03-25","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2023-06-01","Unplanned","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2025-06-13","Unplanned","8","Unpaid","Procurement","Manoj Iqbal"
"BLD-100038","2025-07-15","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2023-03-31","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2023-10-05","Late","2","Unpaid","Procurement","Manoj Iqbal"
"BLD-100038","2024-10-02","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2025-07-18","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2024-02-11","Late","1","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2025-04-26","Late","2","Unpaid","Procurement","Manoj Iqbal"
"BLD-100038","2023-05-13","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2024-02-26","Late","1","Paid","Procurement","Manoj Iqbal"
"BLD-100038","2024-12-14","Sick","8","Paid","Procurement","Manoj Iqbal"
"BLD-100039","2024-03-29","Late","2","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2025-08-16","Unplanned","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-01-01","Sick","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2023-09-26","Late","1","Unpaid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2025-08-31","Unplanned","8","Unpaid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-05-09","Unplanned","8","Unpaid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-08-03","Sick","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-01-30","Other","8","Unpaid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2023-05-18","Other","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-02-13","Sick","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2024-08-30","Sick","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2025-08-16","Sick","8","Paid","Supply Chain & Logistics","Santosh Devi"
"BLD-100039","2023-02-02","Late","1","Unpaid","Supply Chain & Logistics","Santosh Devi"
"BLD-100040","2023-12-19","Unplanned","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2025-07-09","Late","3","Unpaid","R&D","Santosh Mahmoud"
"BLD-100040","2024-02-11","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2024-05-28","Late","3","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2024-01-10","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2023-03-04","Unplanned","8","Unpaid","R&D","Santosh Mahmoud"
"BLD-100040","2025-05-20","Late","3","Unpaid","R&D","Santosh Mahmoud"
"BLD-100040","2023-08-21","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2023-11-11","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2024-12-01","Other","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2025-08-20","Unplanned","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2023-03-10","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2025-05-13","Sick","8","Paid","R&D","Santosh Mahmoud"
"BLD-100040","2024-11-23","Late","2","Unpaid","R&D","Santosh Mahmoud"
"BLD-100040","2023-12-16","Unplanned","8","Unpaid","R&D","Santosh Mahmoud"
"BLD-100040","2024-12-22","Unplanned","8","Unpaid","R&D","Santosh Mahmoud"
"BLD-100041","2024-10-19","Unplanned","8","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2024-10-01","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2023-02-14","Late","3","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2025-04-01","Unplanned","8","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2023-07-08","Late","1","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2025-03-16","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2025-03-20","Unplanned","8","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2024-10-08","Late","2","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2023-07-27","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2024-12-10","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2024-05-23","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2024-04-27","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2023-12-23","Unplanned","8","Unpaid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100041","2025-01-01","Sick","8","Paid","Engineering & Maintenance","Vikram Abdullah"
"BLD-100042","2024-08-24","Sick","8","Paid","Supply Chain & Logistics","Khalid Ibrahim"
"BLD-100042","2024-03-16","Sick","8","Paid","Supply Chain & Logistics","Khalid Ibrahim"
"BLD-100042","2024-05-19","Sick","8","Paid","Supply Chain & Logistics","Khalid Ibrahim"
"BLD-100042","2023-04-02","Unplanned","8","Unpaid","Supply Chain & Logistics","Khalid Ibrahim"
"BLD-100043","2023-11-28","Late","2","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2023-08-11","Late","2","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2023-07-21","Unplanned","8","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2023-07-17","Unplanned","8","Paid","IT & Digital","Juan Islam"
"BLD-100043","2024-05-11","Late","1","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2023-07-14","Other","8","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2024-06-01","Late","1","Unpaid","IT & Digital","Juan Islam"
"BLD-100043","2024-04-13","Unplanned","8","Paid","IT & Digital","Juan Islam"
"BLD-100043","2024-01-08","Sick","8","Paid","IT & Digital","Juan Islam"
"BLD-100043","2024-01-31","Sick","8","Paid","IT & Digital","Juan Islam"
"BLD-100043","2023-10-11","Sick","8","Paid","IT & Digital","Juan Islam"
"BLD-100044","2024-07-10","Sick","8","Paid","People & Culture","Fatima Malik"
"BLD-100044","2024-03-07","Late","3","Paid","People & Culture","Fatima Malik"
"BLD-100044","2024-10-26","Sick","8","Paid","People & Culture","Fatima Malik"
"BLD-100044","2025-01-04","Sick","8","Paid","People & Culture","Fatima Malik"
"BLD-100045","2024-03-15","Late","2","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2024-11-24","Sick","8","Paid","R&D","Ramesh Devi"
"BLD-100045","2023-03-18","Late","1","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2023-10-24","Unplanned","8","Paid","R&D","Ramesh Devi"
"BLD-100045","2025-02-18","Sick","8","Paid","R&D","Ramesh Devi"
"BLD-100045","2025-07-01","Sick","8","Paid","R&D","Ramesh Devi"
"BLD-100045","2024-07-09","Unplanned","8","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2024-08-28","Unplanned","8","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2023-01-27","Unplanned","8","Paid","R&D","Ramesh Devi"
"BLD-100045","2025-12-31","Unplanned","8","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2023-12-18","Unplanned","8","Unpaid","R&D","Ramesh Devi"
"BLD-100045","2023-12-15","Sick","8","Paid","R&D","Ramesh Devi"
"BLD-100046","2023-12-21","Late","3","Unpaid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2025-10-23","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2024-04-01","Unplanned","8","Unpaid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-07-03","Late","2","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2024-09-16","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2025-08-21","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-12-04","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2024-08-08","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-09-06","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-01-01","Late","1","Unpaid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-02-08","Late","2","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-07-04","Late","1","Unpaid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2025-06-21","Late","1","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-04-12","Unplanned","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-12-25","Unplanned","8","Unpaid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2025-04-04","Unplanned","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2024-03-27","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-08-29","Late","3","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100046","2023-05-11","Sick","8","Paid","Engineering & Maintenance","Juan Kapoor"
"BLD-100047","2023-05-11","Sick","8","Paid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2023-11-22","Late","3","Unpaid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2024-12-09","Sick","8","Paid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2024-03-24","Unplanned","8","Paid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2023-06-10","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2024-06-25","Late","2","Unpaid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100047","2023-12-03","Sick","8","Paid","Quality Assurance & Food Safety","Nadia Thapa"
"BLD-100048","2023-01-05","Sick","8","Paid","Farm Operations","Tariq Pereira"
"BLD-100048","2023-02-09","Late","3","Unpaid","Farm Operations","Tariq Pereira"
"BLD-100049","2023-01-30","Unplanned","8","Unpaid","Finance","Sanjay Gurung"
"BLD-100049","2023-02-26","Sick","8","Paid","Finance","Sanjay Gurung"
"BLD-100051","2024-01-08","Unplanned","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2023-08-24","Unplanned","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2025-09-05","Sick","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2023-04-19","Sick","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2024-07-25","Sick","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2023-07-13","Late","1","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2023-12-18","Sick","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100051","2024-07-29","Sick","8","Paid","Quality Assurance & Food Safety","Ahmed Farouk"
"BLD-100052","2024-01-27","Unplanned","8","Paid","Production","Juan Hassan"
"BLD-100052","2023-08-07","Late","3","Unpaid","Production","Juan Hassan"
"BLD-100052","2025-01-28","Other","8","Paid","Production","Juan Hassan"
"BLD-100052","2024-07-30","Sick","8","Paid","Production","Juan Hassan"
"BLD-100052","2023-03-10","Late","1","Unpaid","Production","Juan Hassan"
"BLD-100052","2025-09-30","Sick","8","Paid","Production","Juan Hassan"
"BLD-100053","2023-05-13","Unplanned","8","Paid","Sales & Distribution","Jose Malik"
"BLD-100053","2023-04-18","Sick","8","Paid","Sales & Distribution","Jose Malik"
"BLD-100053","2023-02-22","Sick","8","Paid","Sales & Distribution","Jose Malik"
"BLD-100053","2023-05-11","Unplanned","8","Paid","Sales & Distribution","Jose Malik"
"BLD-100053","2023-05-23","Sick","8","Paid","Sales & Distribution","Jose Malik"
"BLD-100054","2024-02-20","Late","3","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2025-04-27","Unplanned","8","Unpaid","Procurement","Huda Al-Sayed"
"BLD-100054","2023-12-27","Unplanned","8","Unpaid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-01-20","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-08-30","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2023-03-19","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-02-19","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-07-02","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2025-03-03","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2025-05-05","Late","2","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-07-30","Late","3","Unpaid","Procurement","Huda Al-Sayed"
"BLD-100054","2023-04-25","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2025-01-03","Late","3","Unpaid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-03-06","Unplanned","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100054","2024-11-06","Unplanned","8","Unpaid","Procurement","Huda Al-Sayed"
"BLD-100054","2023-02-12","Sick","8","Paid","Procurement","Huda Al-Sayed"
"BLD-100055","2025-08-23","Sick","8","Paid","Farm Operations","Anil Khan"
"BLD-100055","2025-08-21","Unplanned","8","Paid","Farm Operations","Anil Khan"
"BLD-100055","2025-01-06","Late","1","Unpaid","Farm Operations","Anil Khan"
"BLD-100055","2023-08-24","Other","8","Unpaid","Farm Operations","Anil Khan"
"BLD-100055","2024-08-10","Late","3","Unpaid","Farm Operations","Anil Khan"
"BLD-100055","2023-07-25","Late","2","Paid","Farm Operations","Anil Khan"
"BLD-100056","2023-08-03","Sick","8","Paid","Marketing","Anil Kapoor"
"BLD-100056","2024-05-20","Late","3","Paid","Marketing","Anil Kapoor"
"BLD-100056","2024-02-10","Late","1","Paid","Marketing","Anil Kapoor"
"BLD-100056","2024-06-23","Unplanned","8","Unpaid","Marketing","Anil Kapoor"
"BLD-100056","2023-10-26","Sick","8","Paid","Marketing","Anil Kapoor"
"BLD-100056","2023-12-26","Sick","8","Paid","Marketing","Anil Kapoor"
"BLD-100056","2024-01-19","Unplanned","8","Paid","Marketing","Anil Kapoor"
"BLD-100057","2023-04-01","Late","1","Unpaid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-100057","2023-04-20","Other","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-100057","2024-01-31","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-100057","2024-03-08","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-100057","2023-11-07","Sick","8","Paid","Quality Assurance & Food Safety","Pooja Mansour"
"BLD-100058","2023-08-24","Late","1","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-08-24","Late","2","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-08-12","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-11-27","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-05-24","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2025-03-17","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-03-03","Other","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-08-27","Late","1","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-08-12","Other","8","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-10-29","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2025-02-24","Late","1","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-03-30","Late","1","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2025-03-20","Unplanned","8","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2024-12-19","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-11-18","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-04-06","Sick","8","Paid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100058","2023-03-16","Late","3","Unpaid","Quality Assurance & Food Safety","Manoj Pereira"
"BLD-100059","2024-05-03","Unplanned","8","Unpaid","R&D","Manoj Fernandes"
"BLD-100059","2025-08-12","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-100059","2025-12-07","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-100059","2024-01-25","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-100059","2023-06-18","Sick","8","Paid","R&D","Manoj Fernandes"
"BLD-100060","2025-03-07","Late","1","Unpaid","Procurement","Priya Baig"
"BLD-100060","2024-10-13","Late","3","Paid","Procurement","Priya Baig"
"BLD-100060","2023-04-23","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2023-04-01","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2024-09-12","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2025-08-03","Late","1","Paid","Procurement","Priya Baig"
"BLD-100060","2024-06-24","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2023-07-05","Unplanned","8","Unpaid","Procurement","Priya Baig"
"BLD-100060","2024-10-15","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2025-02-06","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2024-12-22","Late","3","Paid","Procurement","Priya Baig"
"BLD-100060","2023-07-07","Unplanned","8","Unpaid","Procurement","Priya Baig"
"BLD-100060","2023-02-01","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100060","2024-05-23","Other","8","Unpaid","Procurement","Priya Baig"
"BLD-100060","2024-05-27","Sick","8","Paid","Procurement","Priya Baig"
"BLD-100061","2024-06-07","Sick","8","Paid","Sales & Distribution","Khalid Cruz"
"BLD-100061","2025-02-27","Sick","8","Paid","Sales & Distribution","Khalid Cruz"
